name	permalink	homepage_url	category_list	funding_total_usd	status	country_code	state_code	region	city	funding_rounds	founded_at	first_funding_at	last_funding_at	investor	unedited_categories	raised_amount_usd
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Next World Capital	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	40000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Redpoint Ventures	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	19000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Redpoint Ventures	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	2500000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Redpoint Ventures	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	40000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Redpoint Ventures	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	6000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Singapore Technologies Telemedia	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	40000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Software AG	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	19000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Software AG	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	40000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Top Tier Capital Partners	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	40000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Workday	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	19000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	AME Cloud Ventures	Development Platforms|Open Source|Software	40000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	AME Cloud Ventures	Development Platforms|Open Source|Software	95000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Benchmark	Development Platforms|Open Source|Software	15000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Benchmark	Development Platforms|Open Source|Software	95000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Coatue Management	Development Platforms|Open Source|Software	95000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Goldman Sachs	Development Platforms|Open Source|Software	95000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Greylock Partners	Development Platforms|Open Source|Software	15000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Greylock Partners	Development Platforms|Open Source|Software	40000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Greylock Partners	Development Platforms|Open Source|Software	95000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Insight Venture Partners	Development Platforms|Open Source|Software	15000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Insight Venture Partners	Development Platforms|Open Source|Software	40000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Insight Venture Partners	Development Platforms|Open Source|Software	95000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Lightspeed Venture Partners	Development Platforms|Open Source|Software	95000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Northern Trust	Development Platforms|Open Source|Software	95000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Sequoia Capital	Development Platforms|Open Source|Software	40000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Sequoia Capital	Development Platforms|Open Source|Software	95000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Trinity Ventures	Development Platforms|Open Source|Software	15000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Trinity Ventures	Development Platforms|Open Source|Software	40000000
Docker	/organization/docker	https://www.docker.com	Development Platforms|Software	180000000	operating	USA	CA	SF Bay Area	San Francisco	5	2010-01-01	2011-03-15	2015-11-09	Trinity Ventures	Development Platforms|Open Source|Software	95000000
Elastic	/organization/elasticsearch	https://www.elastic.co	Infrastructure|Development Platforms|Real Time|Search|Software	104000000	operating	USA	CA	SF Bay Area	Mountain View	3	2012-02-01	2012-11-08	2014-06-05	Benchmark	Cloud Computing|Open Source|Real Time|Search|Software	10000000
Elastic	/organization/elasticsearch	https://www.elastic.co	Infrastructure|Development Platforms|Real Time|Search|Software	104000000	operating	USA	CA	SF Bay Area	Mountain View	3	2012-02-01	2012-11-08	2014-06-05	Benchmark	Cloud Computing|Open Source|Real Time|Search|Software	24000000
Elastic	/organization/elasticsearch	https://www.elastic.co	Infrastructure|Development Platforms|Real Time|Search|Software	104000000	operating	USA	CA	SF Bay Area	Mountain View	3	2012-02-01	2012-11-08	2014-06-05	Benchmark	Cloud Computing|Open Source|Real Time|Search|Software	70000000
Elastic	/organization/elasticsearch	https://www.elastic.co	Infrastructure|Development Platforms|Real Time|Search|Software	104000000	operating	USA	CA	SF Bay Area	Mountain View	3	2012-02-01	2012-11-08	2014-06-05	Data Collective	Cloud Computing|Open Source|Real Time|Search|Software	10000000
Elastic	/organization/elasticsearch	https://www.elastic.co	Infrastructure|Development Platforms|Real Time|Search|Software	104000000	operating	USA	CA	SF Bay Area	Mountain View	3	2012-02-01	2012-11-08	2014-06-05	Index Ventures	Cloud Computing|Open Source|Real Time|Search|Software	24000000
Elastic	/organization/elasticsearch	https://www.elastic.co	Infrastructure|Development Platforms|Real Time|Search|Software	104000000	operating	USA	CA	SF Bay Area	Mountain View	3	2012-02-01	2012-11-08	2014-06-05	Index Ventures	Cloud Computing|Open Source|Real Time|Search|Software	70000000
Elastic	/organization/elasticsearch	https://www.elastic.co	Infrastructure|Development Platforms|Real Time|Search|Software	104000000	operating	USA	CA	SF Bay Area	Mountain View	3	2012-02-01	2012-11-08	2014-06-05	New Enterprise Associates	Cloud Computing|Open Source|Real Time|Search|Software	70000000
Elastic	/organization/elasticsearch	https://www.elastic.co	Infrastructure|Development Platforms|Real Time|Search|Software	104000000	operating	USA	CA	SF Bay Area	Mountain View	3	2012-02-01	2012-11-08	2014-06-05	Rod Johnson	Cloud Computing|Open Source|Real Time|Search|Software	10000000
Elastic	/organization/elasticsearch	https://www.elastic.co	Infrastructure|Development Platforms|Real Time|Search|Software	104000000	operating	USA	CA	SF Bay Area	Mountain View	3	2012-02-01	2012-11-08	2014-06-05	SV Angel	Cloud Computing|Open Source|Real Time|Search|Software	24000000
Feedzai	/organization/feedzai	http://www.feedzai.com	Software	26132243	operating	USA	CA	SF Bay Area	San Mateo	4	2011-10-18	2011-05-06	2015-05-18	Data Collective	Software	2400000
Feedzai	/organization/feedzai	http://www.feedzai.com	Software	26132243	operating	USA	CA	SF Bay Area	San Mateo	4	2011-10-18	2011-05-06	2015-05-18	EDP	Software	2073643
Feedzai	/organization/feedzai	http://www.feedzai.com	Software	26132243	operating	USA	CA	SF Bay Area	San Mateo	4	2011-10-18	2011-05-06	2015-05-18	Espirito Santo Ventures	Software	17500000
Feedzai	/organization/feedzai	http://www.feedzai.com	Software	26132243	operating	USA	CA	SF Bay Area	San Mateo	4	2011-10-18	2011-05-06	2015-05-18	Espirito Santo Ventures	Software	2073643
Feedzai	/organization/feedzai	http://www.feedzai.com	Software	26132243	operating	USA	CA	SF Bay Area	San Mateo	4	2011-10-18	2011-05-06	2015-05-18	Novabase Capital	Software	2073643
Feedzai	/organization/feedzai	http://www.feedzai.com	Software	26132243	operating	USA	CA	SF Bay Area	San Mateo	4	2011-10-18	2011-05-06	2015-05-18	Oak HC/FT	Software	17500000
Feedzai	/organization/feedzai	http://www.feedzai.com	Software	26132243	operating	USA	CA	SF Bay Area	San Mateo	4	2011-10-18	2011-05-06	2015-05-18	Sapphire Ventures	Software	17500000
Feedzai	/organization/feedzai	http://www.feedzai.com	Software	26132243	operating	USA	CA	SF Bay Area	San Mateo	4	2011-10-18	2011-05-06	2015-05-18	Sapphire Ventures	Software	2400000
Fortscale	/organization/fortscale	http://www.fortscale.com	Analytics|Big Data|Machine Learning|Security|Software	16000000	operating	USA	CA	SF Bay Area	San Francisco	3	2012-01-01	2013-02-01	2015-11-24	Blumberg Capital	Analytics|Big Data|Machine Learning|Security|Software	10000000
Fortscale	/organization/fortscale	http://www.fortscale.com	Analytics|Big Data|Machine Learning|Security|Software	16000000	operating	USA	CA	SF Bay Area	San Francisco	3	2012-01-01	2013-02-01	2015-11-24	CME Ventures	Analytics|Big Data|Machine Learning|Security|Software	4000000
Fortscale	/organization/fortscale	http://www.fortscale.com	Analytics|Big Data|Machine Learning|Security|Software	16000000	operating	USA	CA	SF Bay Area	San Francisco	3	2012-01-01	2013-02-01	2015-11-24	Intel Capital	Analytics|Big Data|Machine Learning|Security|Software	10000000
Fortscale	/organization/fortscale	http://www.fortscale.com	Analytics|Big Data|Machine Learning|Security|Software	16000000	operating	USA	CA	SF Bay Area	San Francisco	3	2012-01-01	2013-02-01	2015-11-24	Swarth Group	Analytics|Big Data|Machine Learning|Security|Software	10000000
Fortscale	/organization/fortscale	http://www.fortscale.com	Analytics|Big Data|Machine Learning|Security|Software	16000000	operating	USA	CA	SF Bay Area	San Francisco	3	2012-01-01	2013-02-01	2015-11-24	Swarth Group	Analytics|Big Data|Machine Learning|Security|Software	2000000
Fortscale	/organization/fortscale	http://www.fortscale.com	Analytics|Big Data|Machine Learning|Security|Software	16000000	operating	USA	CA	SF Bay Area	San Francisco	3	2012-01-01	2013-02-01	2015-11-24	UST Global	Analytics|Big Data|Machine Learning|Security|Software	4000000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Baseline Ventures	Curated Web|Recruiting	8000000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Correlation Ventures	Curated Web|Recruiting	13500000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Correlation Ventures	Curated Web|Recruiting	8000000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Draper Nexus Ventures	Curated Web|Recruiting	8000000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Globespan Capital Partners	Curated Web|Recruiting	13500000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Globespan Capital Partners	Curated Web|Recruiting	2000000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Globespan Capital Partners	Curated Web|Recruiting	2400000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Globespan Capital Partners	Curated Web|Recruiting	8000000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Mark Kvamme	Curated Web|Recruiting	13500000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Mark Kvamme	Curated Web|Recruiting	2000000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Mark Kvamme	Curated Web|Recruiting	8000000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Menlo Ventures	Curated Web|Recruiting	13500000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Sapphire Ventures	Curated Web|Recruiting	13500000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Sapphire Ventures	Curated Web|Recruiting	8000000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	Steve Anderson	Curated Web|Recruiting	13500000
Gild	/organization/gild	http://www.gild.com	Recruiting	25900000	operating	USA	CA	SF Bay Area	San Francisco	4	2011-11-01	2011-08-04	2014-06-04	TMT	Curated Web|Recruiting	2400000
HashiCorp	/organization/hashicorp	https://hashicorp.com	Development Platforms|Enterprise Software	10000000	operating	USA	CA	SF Bay Area	San Francisco	1	2010-01-01	2014-12-10	2014-12-10	GGV Capital	Development Platforms|Enterprise Software	10000000
HashiCorp	/organization/hashicorp	https://hashicorp.com	Development Platforms|Enterprise Software	10000000	operating	USA	CA	SF Bay Area	San Francisco	1	2010-01-01	2014-12-10	2014-12-10	Mayfield Fund	Development Platforms|Enterprise Software	10000000
HashiCorp	/organization/hashicorp	https://hashicorp.com	Development Platforms|Enterprise Software	10000000	operating	USA	CA	SF Bay Area	San Francisco	1	2010-01-01	2014-12-10	2014-12-10	True Ventures	Development Platforms|Enterprise Software	10000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Accel	Big Data|Enterprise Software|Search|Software	50000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Benchmark	Big Data|Enterprise Software|Search|Software	100000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Benchmark	Big Data|Enterprise Software|Search|Software	23000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Benchmark	Big Data|Enterprise Software|Search|Software	25000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Benchmark	Big Data|Enterprise Software|Search|Software	50000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	BlackRock	Big Data|Enterprise Software|Search|Software	100000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Dragoneer Investment Group	Big Data|Enterprise Software|Search|Software	100000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Dragoneer Investment Group	Big Data|Enterprise Software|Search|Software	25000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Dragoneer Investment Group	Big Data|Enterprise Software|Search|Software	50000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Hewlett Packard Ventures	Big Data|Enterprise Software|Search|Software	50000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Index Ventures	Big Data|Enterprise Software|Search|Software	100000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Index Ventures	Big Data|Enterprise Software|Search|Software	25000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Index Ventures	Big Data|Enterprise Software|Search|Software	50000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Passport Capital	Big Data|Enterprise Software|Search|Software	100000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Tenaya Capital	Big Data|Enterprise Software|Search|Software	100000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Tenaya Capital	Big Data|Enterprise Software|Search|Software	25000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Tenaya Capital	Big Data|Enterprise Software|Search|Software	50000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Texas Atlantic Capital	Big Data|Enterprise Software|Search|Software	50000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Vertex Ventures	Big Data|Enterprise Software|Search|Software	50000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Yahoo!	Big Data|Enterprise Software|Search|Software	100000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Yahoo!	Big Data|Enterprise Software|Search|Software	23000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Yahoo!	Big Data|Enterprise Software|Search|Software	25000000
Hortonworks	/organization/hortonworks	http://www.hortonworks.com	Big Data|Enterprise Software|Search	248000000	ipo	USA	CA	SF Bay Area	Santa Clara	5	2011-06-01	2011-06-01	2014-07-24	Yahoo!	Big Data|Enterprise Software|Search|Software	50000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	AME Cloud Ventures	Data Centers|Enterprise Software|Security|Software	100000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	Accel	Data Centers|Enterprise Software|Security|Software	100000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	Andreessen Horowitz	Data Centers|Enterprise Software|Security|Software	100000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	Andreessen Horowitz	Data Centers|Enterprise Software|Security|Software	34500000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	Andreessen Horowitz	Data Centers|Enterprise Software|Security|Software	8000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	BlackRock	Data Centers|Enterprise Software|Security|Software	100000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	Data Collective	Data Centers|Enterprise Software|Security|Software	100000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	Formation 8	Data Centers|Enterprise Software|Security|Software	100000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	Formation 8	Data Centers|Enterprise Software|Security|Software	34500000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	General Catalyst Partners	Data Centers|Enterprise Software|Security|Software	100000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	General Catalyst Partners	Data Centers|Enterprise Software|Security|Software	34500000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	Harmony Partners	Data Centers|Enterprise Software|Security|Software	100000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	John Thompson	Data Centers|Enterprise Software|Security|Software	100000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	Juniper Networks	Data Centers|Enterprise Software|Security|Software	8000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	Kyle Widrick	Data Centers|Enterprise Software|Security|Software	100000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	Marc Benioff	Data Centers|Enterprise Software|Security|Software	100000000
Illumio	/organization/illumio	http://www.illumio.com	Infrastructure|Enterprise Software|Security	142500000	operating	USA	CA	SF Bay Area	Sunnyvale	3	2013-01-01	2013-01-14	2015-04-14	Valor Capital Group	Data Centers|Enterprise Software|Security|Software	100000000
MapR Technologies	/organization/mapr-technologies	http://www.mapr.com	Analytics|Big Data|Infrastructure|Enterprise Software|Development Platforms	173999994	operating	USA	CA	SF Bay Area	San Jose	5	2009-01-01	2009-07-22	2014-06-30	Google Capital	Analytics|Big Data|Big Data Analytics|Cloud Computing|Enterprises|Open Source|Software	80000000
MapR Technologies	/organization/mapr-technologies	http://www.mapr.com	Analytics|Big Data|Infrastructure|Enterprise Software|Development Platforms	173999994	operating	USA	CA	SF Bay Area	San Jose	5	2009-01-01	2009-07-22	2014-06-30	Lightspeed Venture Partners	Analytics|Big Data|Big Data Analytics|Cloud Computing|Enterprises|Open Source|Software	20000000
