D1,D2,D3,D4,D5,D6
5.60456508,8.66783285,1.82931259,0.75807059,12.99623353,4.8309419
5.6183384,3.49671412,1.10773663,1.94631714,4.42606054,8.98373805
3.07141558,1.66927925,2.28727443,2.28958141,1.01135119,7.10324618
3.95421234,5.20672432,0.35555441,1.21014159,12.47372294,-0.40637688
5.03168585,1.65860073,2.33607603,0.64374653,5.38493774,2.08709371
3.68204828,4.31863464,0.53118028,1.02483975,3.10402818,-3.35601318
2.90084097,5.65481694,1.22124057,0.12797844,12.15879993,1.15961239
4.03560494,4.42457124,2.52365261,0.51573532,4.30155764,6.59946434
2.89372801,3.76521347,1.71278589,0.63791856,1.73980416,1.02875489
2.96066927,2.74690942,0.42104721,0.08852744,6.51617233,5.0287002
6.33161765,8.26844336,3.45546743,1.86235927,3.76939868,1.18497507
3.59450171,3.82949142,0.58965111,0.11576271,3.08035566,1.38164581
4.54712843,3.59935942,0.85828949,1.1708132,2.32059312,6.67352208
4.28458371,2.89538533,0.90102224,1.18248516,6.04153288,3.20977482
4.82454921,3.5519152,1.28453283,0.15330612,3.22876683,2.33803805
4.23023448,6.21634393,0.62677347,1.95325992,8.46460664,2.96823973
5.09891922,3.67907606,1.09271245,0.19345226,6.9340484,-1.11742847
5.96740619,3.27547987,0.57045946,0.10138327,3.95673539,1.02353208
2.59950365,1.9143919,0.18671161,0.47065021,3.11699556,1.86553107
2.93425187,7.93599855,2.92570806,0.24682735,1.68865778,4.77515591
6.45457209,3.64046863,0.13417144,1.91874,14.6514704,3.45863154
4.95317869,3.73001414,1.73803621,1.77981669,5.81547801,3.53711024
5.61568811,4.7175028,0.62480235,0.33597687,3.56734208,1.29721238
6.22687651,2.70995187,0.62193587,2.12454354,3.71049901,3.59666315
4.59965596,4.41980662,0.72174838,0.32422408,4.90019283,5.0606548
4.3513593,6.57236806,0.58426346,1.11253162,6.08097036,4.45823147
5.39839161,5.05625087,1.36008048,1.91398487,3.7019225,4.77540385
4.50553516,3.75233221,0.16196543,1.33065182,1.53004942,1.78606481
3.00367048,2.95774044,0.80272047,0.01551808,4.25936724,4.14047929
1.39656577,7.74965721,1.46908151,1.72864032,14.68442719,5.3938993
2.12950002,4.99337976,1.87686348,0.65414107,6.36858964,0.504979
6.20306449,3.3910307,1.34885869,1.12065127,4.25157317,2.55002744
6.55437412,7.93436809,0.37256473,0.80156551,5.15859171,4.93693855
4.94387407,5.67287579,0.83001346,2.34946006,12.20214982,1.99638674
3.21395184,5.60986695,6.70332003,0.09447532,6.68633589,-4.10189172
3.36932643,3.7800557,0.76973549,1.33993791,5.94470771,4.62177508
1.90498875,5.1728161,1.17740282,0.02217132,2.30929286,5.25442748
4.9712894,10.035176,0.64472642,1.5307024,5.17090155,5.53169043
3.27542565,2.42942168,1.11731238,0.3586408,9.19073568,2.28374324
3.38154641,3.01152218,1.09392115,0.27911943,5.02235241,6.95035995
4.35423399,3.52086664,1.16974812,0.16187775,3.41221396,6.34177935
2.45874545,3.20626299,1.43247077,0.21929183,3.71072879,3.15828909
4.0504885,5.53629601,2.68434962,0.49099325,1.45867654,4.60201856
1.62780292,4.67050959,0.55682169,1.02244188,4.0379636,2.00939239
5.21612938,3.5998092,3.70750236,0.52476652,11.80134521,0.14654107
6.00910661,3.31939968,0.78187434,5.29344075,5.47064472,0.57431497
5.09389078,5.40117634,0.78288037,1.38322256,3.16955731,-0.30411878
4.24127662,5.47460728,1.23778842,5.58438965,4.03303672,7.45602339
7.25440682,2.96413221,0.21932145,0.40211809,2.8406379,7.04342974
3.57781671,7.28485005,0.91482744,1.91856767,8.25271314,2.8485971
3.188624,4.66322633,0.89958441,1.14288042,6.55726075,3.40869092
4.2979158,3.23907139,1.67455354,0.85565698,3.62896258,-4.45036246
4.22022516,8.12034847,0.4321851,2.01241849,4.17658509,0.49813207
6.04516248,4.45300102,0.45078976,0.97058858,2.15133363,6.06067854
3.92613091,1.30558734,1.02380233,1.92382968,1.54867056,-4.03964969
3.21745728,4.06119816,0.68939069,0.55937001,1.39929577,4.33937548
2.2716546,3.58128589,0.33707743,0.87028323,7.25137813,7.32403793
3.28809251,3.57793473,1.43688763,0.10251238,6.07922927,7.44391096
2.65659597,4.43005816,0.22194502,0.65783798,4.09402913,3.43432998
5.19208764,0.95092772,0.83119634,0.78369917,3.32806437,6.97471293
4.65936198,6.89227111,0.29543151,0.12849363,2.80036945,3.4408076
5.10023816,5.23622406,0.41856625,1.61289305,1.77134447,4.26395222
3.97264671,2.68643969,1.14922509,0.36876678,4.4942018,0.24662884
5.74003277,5.33299282,1.40320117,0.77421532,12.20155893,1.1827669
4.95783391,3.77531684,3.83505872,0.06958422,4.06795388,7.72515994
5.22582959,-0.20835759,0.36945747,0.67338815,2.66127786,2.27985229
4.32856534,6.59678194,3.51624469,0.29000889,4.4640447,2.65093725
4.05166947,4.90351058,1.60839189,2.2191049,0.99464862,1.78530678
5.01308777,3.67058584,2.12188964,0.77701537,5.96183736,8.19545652
3.81961036,3.11948206,0.20544153,0.02430222,5.61881163,5.43683759
3.30267961,4.26330483,0.63561743,2.66802175,4.19186587,2.5505777
3.18727464,1.59067778,0.19638068,1.8957576,7.16390358,2.88524579
3.77887731,3.31689846,0.12321882,1.05923754,4.66087167,0.96088498
6.77588866,3.20688328,0.9685419,0.73804761,3.77914911,5.65281798
8.48737201,6.10927165,3.37976147,1.52596659,1.17296667,0.95359048
2.71713423,2.42431669,0.84225058,1.10340779,6.99074972,7.58806137
3.72268889,4.53809381,0.81858051,0.95354066,6.15005126,3.77127395
1.55222525,4.19446337,1.06004067,1.52793647,6.53746582,-0.091585
2.03609171,0.63073657,0.51887001,1.64949646,1.82055828,2.88902573
5.02947915,-0.75079444,0.11868267,1.51216151,3.88451099,3.55647356
3.16132607,4.51410292,0.2653018,0.05317788,4.47626895,0.61571075
3.76609906,2.93734963,0.44426664,2.5307361,5.28531491,6.05052126
3.85020684,5.61013581,0.1253947,1.20071278,9.9291271,1.72562226
4.10494329,5.41374593,1.62107781,0.08672927,11.78624396,2.03011759
2.43953856,4.14868211,0.68121869,0.25405329,1.96032352,8.50192017
4.3409341,2.76102354,0.16090457,2.01801682,5.38768884,4.07737403
3.56865213,3.38565108,1.97649041,0.16678585,5.31345523,0.84395429
4.00575168,4.27674364,1.00772985,1.73765511,5.20210568,3.55000419
4.629866,0.45879837,0.51581589,1.56467892,11.92170542,1.73632071
5.46678518,3.95675374,1.76660021,2.7912606,1.66347204,3.55493833
7.86294739,3.7856711,0.41307094,1.372763,5.31628157,-1.53235863
3.52881253,3.72341707,1.21755832,0.0254813,6.11201346,3.95930326
5.12868035,5.5894862,6.88761203,1.44854477,2.22466788,4.66790508
5.32412166,3.43950591,3.51616248,7.38374327,1.55916557,4.02654766
3.11641574,2.77921096,2.43378921,1.86877706,9.39028795,7.85951507
3.63911093,4.19921069,1.0928584,0.87208614,10.25666234,4.7517174
4.19765823,3.39920024,0.20467476,2.35546728,1.56766575,5.71096651
2.92101578,2.01473979,0.65677907,0.76742453,10.84250682,0.82795289
6.78049375,3.09456266,0.33661595,0.76471457,3.1461167,0.87227037
2.82601923,3.31788989,1.01785642,0.14351057,9.37086242,1.72627678
4.18916783,5.32251375,1.60297565,1.59987181,7.32898838,11.06938952
4.72003029,6.94302282,0.69887931,0.59217031,3.27457453,1.72571509
3.92036023,-2.60060391,0.87628012,0.55924711,1.88760699,8.58153378
3.92784879,7.87579945,0.91686296,0.32181123,9.26512224,3.36190315
3.79765273,3.13577066,0.55261123,0.10303819,1.32425613,2.75890779
4.21861922,8.92609575,0.47288425,1.84935072,9.53425324,0.55361957
3.70127693,3.55698399,0.86456251,1.3381878,5.12014436,0.89096177
4.89489472,6.97949418,1.85101454,0.16972103,3.12505066,4.49851744
3.52467205,1.51826178,1.99924834,0.08190112,3.9129339,3.71004255
7.8240275,0.64143403,1.62411633,1.35676653,6.10916135,2.41274564
2.33476339,1.46933688,0.13601865,0.59416047,4.33510469,-0.58793748
5.23054924,2.74479586,6.0170731,0.28002083,9.76798033,5.56333343
3.50279979,4.9770163,1.6707764,0.20205678,8.11827343,4.870152
4.10636366,6.20778256,0.83103512,3.2035127,3.02696931,4.62864629
5.00218241,0.57279071,1.70384882,0.81627259,5.9416515,2.5464509
3.63071962,4.33892709,1.76950955,1.44092925,1.05084473,7.08431467
6.42896853,7.25121565,1.3501521,0.05469588,6.21047566,7.1973287
2.95229093,1.05658765,0.77600269,2.63942521,2.87773068,2.00583187
5.96854767,4.12265167,0.57469041,0.38734262,2.57084484,-0.02513208
2.02705086,-0.09905746,0.61950518,0.46074176,7.15030623,0.84227674
3.66715847,4.97612406,0.5192255,2.17806959,5.39409991,-3.30559693
5.84185709,5.09205914,5.45923098,0.75887981,4.52348962,-0.89485516
2.69142069,2.75966611,0.7939415,2.30361907,7.96084867,5.17122558
9.05198828,0.98290325,2.66431226,0.55060368,1.07559439,3.43207031
3.34203199,4.3543263,0.28746111,0.23549259,1.45067821,5.15590547
6.87045788,1.32480747,1.01708992,0.73033377,1.19525157,1.90319685
2.67429009,3.51390898,3.07882329,0.10393505,4.31074972,5.85695162
3.37411524,1.80222053,0.15052859,0.00655837,2.94722542,7.90738144
4.40866232,4.80647261,0.28849567,1.06653634,9.5448086,11.60403343
3.53559737,3.05347576,0.83399446,0.70770346,2.77995929,2.46153403
2.4361124,6.36023288,0.21723183,1.04620274,3.95348525,-1.30363318
5.15155828,4.40129934,0.85006798,0.48076867,2.77435237,1.07418839
3.38806106,5.33650039,0.59863631,2.92282984,13.39314936,2.87979876
4.38993841,3.72129811,0.70519047,2.23681765,4.96986958,0.48122271
5.8113871,6.01659593,0.57443107,2.35065729,4.17890246,-6.00209562
3.03496807,5.49146546,4.85943242,2.58823503,5.72426819,7.3202177
6.10298749,5.85446845,0.65549526,0.78959487,1.16586587,7.32729785
3.29666977,2.93662556,0.17266643,1.06679859,10.15783664,3.50593715
4.90115636,4.35059242,6.49895131,0.01155863,2.12789403,3.61837449
4.43989777,6.7150142,1.18351975,0.3486456,6.51807735,6.79836475
2.63788898,6.26876046,1.51187365,0.10149515,3.47788758,-3.26830427
3.71450452,4.16157924,1.81764555,1.07849218,1.28642407,2.14073117
3.77478186,4.18615386,6.67338964,0.18463085,4.63928249,6.6833234
7.39499391,1.30900981,1.10561407,0.1114592,3.8207216,0.32034791
7.62303148,3.8099323,1.34330816,2.09783233,1.94624297,2.55930658
4.26335171,4.79724877,1.74998014,0.59015608,5.92505477,6.4260315
2.87901741,5.65836949,2.11999711,0.23112065,3.90808172,2.85031187
2.51983733,4.32604176,11.23531335,0.87835882,3.7390205,5.06155754
5.97631279,5.21783059,1.3614374,0.01324308,4.83646596,9.09375044
2.2351362,3.00986175,0.22759151,0.74402733,14.99545258,9.11453352
3.34686134,3.93654704,0.73583689,1.77032243,2.54586022,1.98071825
4.91672123,4.77156762,0.39904802,0.66407698,4.09003988,2.63110708
3.89333721,0.28582429,1.55842978,0.27318806,2.959214,-0.35378826
8.32330914,3.45404071,1.0416323,0.48145584,5.82951135,-4.37801348
5.05152043,6.7125708,0.14298428,2.95615096,4.93333836,-2.67377228
3.72964828,4.1214602,0.47086165,0.03727277,4.83877845,1.08521074
5.03442169,3.32613365,0.46147692,0.24084631,2.2680265,3.60581808
4.51614941,6.88970106,0.23710822,0.45860634,4.23917208,3.41744488
3.08135941,6.1211292,0.38630427,2.30444185,3.7495074,1.70103679
5.09912213,3.83716298,10.227885,0.08687464,7.06934878,-9.14995136
5.08502528,7.94026046,3.36466142,1.59176374,6.36203723,3.84958417
4.25152142,2.97230274,1.07656788,0.29480474,3.86719029,-1.93736316
2.06252901,2.33651415,1.8664755,2.78816275,5.10831218,9.04932053
4.76041426,3.7697678,1.18331066,1.28184318,6.78787706,1.20077296
4.08980755,6.00100611,1.06055619,0.47438118,3.39127088,8.49902082
7.29529503,4.65767648,2.09859882,0.91709991,2.87925494,14.5076474
4.87173433,1.74712378,5.49289104,0.33394331,4.62526795,1.94680686
3.44751057,3.11473566,0.62755137,1.73703711,3.55014449,3.52813374
4.66659926,1.71148971,1.5726651,1.3118732,3.69375617,1.8610209
5.64826066,5.59846403,0.6231181,0.24710503,15.09132447,4.20859833
3.95771743,4.67826612,2.32821361,0.39795379,1.22647393,4.38455878
4.63445266,2.26400928,3.99907158,1.35487928,6.67876182,9.7350803
7.35054446,8.39238298,0.49945958,0.26152947,3.2711328,0.66078371
6.73831246,5.36630643,0.39411711,0.82205209,1.55566842,-4.40533703
3.5828494,4.25909606,0.95819294,1.45225279,3.60944944,-1.023525
3.59939108,3.57009838,1.04826418,3.88638714,4.63731,-0.39282878
3.40087778,3.29213636,0.99713307,1.05483661,4.90559484,1.99447239
5.81111092,2.41419552,0.41651368,0.20265711,4.40880228,-0.43772182
4.73819614,4.81909684,0.54032856,0.08998502,2.58392084,3.59840809
8.1979921,3.20165939,0.13744828,0.39543412,4.46724899,-2.51447982
3.46313703,4.8895282,2.04246947,0.4357884,2.04081965,1.36127561
4.78715866,3.91393573,0.64346401,0.6968127,9.69236101,1.76284698
3.48898451,5.15295675,0.2620654,0.1085834,8.07643707,0.49115894
3.78079322,4.96164712,0.4242072,0.39608373,3.9252038,5.87323658
4.12900967,6.43746757,2.23635233,1.52422656,2.59456383,0.13479346
2.33401486,3.99642837,3.65791036,0.62217272,6.87512016,-3.77334926
3.92673553,0.54782994,2.12922734,3.65029279,7.65792626,2.36641587
8.32348959,6.29555829,0.07703686,0.2190325,6.72629123,0.60039563
5.92917882,2.04862725,1.80423716,2.01925719,8.77442437,4.8719852
3.56970659,3.39032943,6.51713924,4.29805328,4.18448066,-0.97319958
6.87528249,4.0113341,0.61707274,2.87508378,0.92350987,12.91718111
4.67799807,0.91504557,0.43900347,0.47473444,4.2642697,4.2819325
4.20162106,4.86726896,0.11853124,1.23044544,0.86520344,7.73861102
3.48180549,3.71211159,1.10768637,0.64803137,3.63498292,3.40173611
4.34129698,4.42735962,4.55812988,1.14771616,6.60477753,6.66054571
5.54407411,1.01718578,0.48428516,0.08752709,3.70761926,-0.04496049
2.56213803,5.60595402,1.56672413,0.78734837,4.40885297,1.07510187
8.48436821,6.0642367,1.69928036,0.26923011,11.37204036,7.11655404
5.62528208,3.53426054,0.37190584,0.01811349,4.15288555,-0.64967732
6.9188688,4.36147306,3.15963708,0.05909518,3.51054005,6.43177135
3.36030166,2.59756849,0.70580119,0.90127431,4.58732697,5.21552714
5.02082624,4.7528489,5.8437874,3.69007792,1.75081699,8.85806949
5.49227725,2.83579266,1.44955409,1.09186958,2.08603422,5.73177333
2.04557655,5.66797453,0.38736503,1.09127035,7.37229461,0.19030317
5.4710476,1.02150474,0.31455868,1.05899189,4.24042514,-1.77234776
2.94078353,7.51913377,0.1217025,0.35997405,3.61748479,1.1401892
4.85202186,2.62283388,1.20785042,0.0892901,4.08739766,-0.92078469
5.32039234,5.41400147,1.12645827,0.6869812,6.51831653,1.97721162
8.57012492,4.47910248,3.30407138,0.82269687,4.40364547,2.95987142
3.57100923,5.97468777,3.23727579,1.14723009,4.22270094,4.61066383
4.09894227,5.51299158,0.37090572,0.29327129,6.0037356,3.59120081
2.70014913,6.33924804,2.32667188,0.46859275,4.7958652,4.85079697
2.92141074,1.22179419,0.21791635,0.7356647,3.2826234,1.72422841
7.39381881,0.13164559,0.914371,3.65759687,2.73875624,-0.5310418
2.80534661,3.40783653,4.74465616,0.01988573,9.88971065,5.57814038
4.64076352,1.9147295,2.07821525,0.94163527,3.53986641,3.25607403
4.18360918,5.23859954,1.12476533,1.01474371,1.66359891,2.29927127
4.71194769,0.50444014,1.88793285,0.22400461,3.35766687,0.77735115
5.77625971,3.7925759,1.60562367,0.69366346,3.19765067,-1.0722905
7.78542025,6.4118954,1.03480196,1.05613551,0.87518423,1.10726761
5.34507883,6.53504844,2.4114713,0.12175048,14.02240464,2.53919069
2.64401762,5.19469395,0.75731088,0.00047058,4.30544762,4.99833592
4.84239951,7.2869684,1.20016742,0.4643502,4.11454251,5.25170438
4.18514091,2.46828862,0.88446592,3.59177226,2.3375817,-1.6792936
3.60440768,6.82727364,0.28055194,3.48368045,13.32005767,1.31582999
3.00534412,3.06972537,1.5107944,0.26245841,4.46106079,5.48652096
2.52154477,2.73335059,0.57689493,2.02526171,4.82287059,4.4108532
1.9923548,2.01203005,0.98514339,0.18941919,1.35036544,-3.15200985
5.4452126,1.18364244,4.95918162,0.36795842,4.9920115,7.114959
2.91387654,6.41990822,0.32719679,0.42488389,6.17423131,10.73143067
5.34796913,1.1737287,2.42211445,0.44851934,8.14144737,7.87143394
7.16490559,6.1781803,0.05401907,0.62446814,0.61890309,1.7395958
2.89488436,3.44804889,9.38863741,2.2417173,12.01022729,3.4962384
5.10530749,1.66413031,1.34764196,1.64187488,4.02115609,5.17240811
3.26722687,3.00039729,1.76546667,0.36986867,6.8761459,3.63836193
3.12613962,2.78818674,6.85013037,1.72813688,2.9208879,0.72976601
5.14910935,3.30258301,0.78477561,3.19590782,3.74192819,-8.92841807
4.06420977,7.20609726,0.29794168,0.75119442,1.86045297,0.91961353
3.47738911,5.92464953,0.3535415,0.10471837,0.21535431,0.91328821
5.7975805,2.73712737,0.79528322,0.15118775,2.42286865,1.52010773
2.25657146,3.14937228,0.56034345,2.61039982,1.96229191,6.36124445
3.38214181,4.08419912,4.48578548,0.07620063,2.81518857,2.76980418
5.64726654,7.6294566,0.63473121,0.47219928,7.074445,4.32342978
2.85660891,4.98605249,2.45698746,0.66024598,4.57506598,-0.11510701
3.66307878,3.78125909,2.60983047,1.51731394,2.24259697,-3.22893292
3.38505344,6.7498714,6.72506562,1.07971712,2.89764354,1.72816052
6.07768554,7.07355019,0.89261493,0.57080023,3.35019415,0.23379621
6.58497661,2.94151378,0.29797457,0.20940851,6.64253345,4.29288468
4.67943447,4.44101059,1.77325538,8.34149168,3.80570294,0.53124598
5.18615193,3.77499931,0.20717312,0.30579724,7.18305495,1.34066654
3.78465113,2.77344014,14.51017513,1.12854902,7.8841725,5.00340048
2.56063312,1.18158711,0.82356593,5.67923731,4.15252238,-2.53728117
3.41595339,7.57602213,0.38921019,1.00736059,0.44265622,2.48150667
3.47753259,4.19974935,0.29770435,1.92286024,4.91030261,-0.97457506
5.09437127,5.16487876,0.37418424,0.09632365,5.82253512,3.69153565
6.42450756,3.25019795,0.7602711,1.18094187,6.19940132,5.83006598
5.90462107,6.59318697,0.5347691,1.23601785,0.35720523,1.87281858
2.5366614,5.30888829,0.48457782,0.69760774,3.90572789,1.72363679
3.29103386,5.34437296,2.66797562,1.85866272,5.63495071,-0.3797615
5.73869015,1.87523889,0.61830142,1.09540514,1.48586134,10.38494583
4.07689029,0.7895389,6.0032838,0.4420385,6.17371958,3.28453098
9.15943321,6.50142621,0.75535162,0.0992514,2.96878164,0.64434251
2.80524999,7.48831333,0.87165254,1.42385724,2.31880752,6.70581929
4.3515026,-0.11568807,0.34173016,0.82795816,9.11305295,-1.52715111
5.2720839,4.89000548,0.27794984,2.34238208,10.01893895,-1.30847576
2.4945263,2.78218305,0.23480521,0.03516378,10.21725533,0.99042326
3.22817947,4.55144076,0.43056977,0.41898565,2.54404972,2.7615805
2.46944333,7.47238549,0.22855843,0.37562773,3.23151517,11.7863765
3.34840304,2.6905082,0.58005268,0.00346024,5.90267173,-1.8946509
5.15343397,4.03318323,0.60134675,1.86934743,5.1829955,5.2224862
3.07915592,3.95003368,0.55744924,1.28497747,6.83347648,3.14985634
3.83920816,2.85506751,0.25350994,0.25304332,4.23864305,5.16025188
5.11374353,4.97258967,0.54888695,0.4032613,0.44229176,5.4664664
5.16474567,2.20181827,0.40741373,0.51260064,3.25973189,0.77899092
6.29537781,2.95563828,1.1879826,2.20729776,5.25688795,3.02653096
4.09378533,5.73736336,7.82731449,0.02141111,3.26085771,5.11394761
5.96997792,4.07794014,0.70512324,1.61201141,4.43270421,4.73202574
5.66117164,1.07167058,0.77185135,3.61484699,2.9645127,3.51815726
6.36807474,5.53585477,5.00649713,1.98070929,1.86936639,5.14976842
7.87399293,4.73257999,0.9267247,0.13304679,5.750756,5.04956652
4.9746949,4.49284262,3.44441059,1.63238411,1.34173148,0.73006864
4.85349557,3.50085606,0.51951559,1.06363965,5.81208049,1.56036225
4.84036025,4.97867627,0.51324615,0.29812307,5.135947,3.84273095
4.96579069,3.24724299,1.29096605,0.34600554,6.12226612,7.60667017
3.72023765,1.52457885,1.58903004,0.34687383,3.33766549,3.80418167
4.02652079,2.6822631,0.51128478,1.81896914,3.45948847,6.3188938
5.82951618,4.3877789,0.27794952,3.95883126,4.86038742,7.92261411
3.85949791,0.8780797,2.00042051,0.08737135,4.67241922,2.23223541
6.68676355,5.04239964,0.63296925,1.8541906,1.97423208,1.98871531
5.8901487,7.00062415,2.2754534,1.1762391,3.7963184,4.87142993
4.22345721,5.79654511,6.56277505,0.90312,7.78380616,5.28129325
2.62954017,6.16020418,13.88753807,1.85393717,0.96714113,-2.37356912
6.14444972,0.80702134,2.41828951,0.31608268,4.82830072,-2.17282062
6.12036011,2.57358438,4.77715212,1.35167536,5.34913614,2.0008666
4.17933261,4.77659063,0.16639827,2.80801183,1.98084752,1.79551758
5.0884004,2.54936598,3.30503148,0.52068508,5.77548858,9.32645653
8.47377692,3.58202272,0.75352907,3.02481392,0.32571964,2.24000488
4.80891466,4.95859383,0.20575506,1.02881323,5.84119696,-0.57568485
4.14198242,3.01822181,0.91708621,0.47015499,4.43362216,1.59734698
3.16175238,5.05432841,0.94826909,0.18297189,2.51241091,1.51912984
3.99588912,6.05680191,1.07185028,0.1161996,5.45499834,-6.0752038
2.84864084,3.83563101,0.88564541,0.12048305,3.26829975,2.50092117
3.88932262,3.71688058,0.26708341,0.42290879,5.37282154,0.96484357
4.68059593,1.79011808,0.3472748,0.63974917,2.42813802,4.91892898
3.66224636,4.47851488,1.42247927,0.39030076,6.20377806,3.79430313
4.65091148,1.08035758,0.20229908,3.49722712,3.09457851,5.08649448
3.31228285,1.12054457,1.77611835,0.05173514,3.48302331,3.34299606
5.37397441,6.68962572,3.55450541,0.72044067,4.77039717,-0.82291228
4.34742351,2.98258032,6.48135425,0.81475628,5.04592495,5.13972352
4.47617644,4.67612218,0.43982269,1.51533981,10.37908283,9.11899887
5.13500287,4.590503,2.98408095,1.02815998,2.9230908,6.67927772
3.41446643,4.24077078,1.04773426,2.7769658,0.69422545,0.81202901
6.38147711,7.16311239,3.15985641,0.16657726,8.54017425,-0.49874954
3.56632684,1.50393761,0.25772144,1.13814488,4.48614795,2.97847246
4.76722888,2.16547219,1.53959475,0.73630009,0.72888556,6.55445324
4.14610843,3.51024076,0.81172747,1.04173299,1.12028959,3.67448258
4.37840411,3.69673714,0.24492837,0.7661872,2.48471848,5.19033533
5.3856015,2.87552201,0.82240061,1.53004178,3.622351,3.10281411
3.6177297,3.26236523,0.91565897,0.4094403,7.56535028,4.58822483
4.27509364,6.36909871,2.32027968,1.60221425,2.08101144,7.38251513
7.31375012,3.3829772,0.94797201,0.25248278,1.85371083,6.16041635
3.68512369,0.79638729,1.11165223,0.06917481,8.86468669,-0.31017636
3.80640543,3.07856508,1.95885526,0.60037542,5.90517865,2.64056539
3.20636335,2.6384325,0.66041453,0.7454626,3.29075317,4.05526075
4.34637281,3.04441995,4.99905591,0.10094763,3.29897604,0.74316629
2.66716346,0.48868616,1.71279181,0.55135764,7.91049573,3.21101075
6.97917979,1.12406516,2.51307102,0.80861631,3.69020763,7.00621594
6.48642164,5.86052128,3.30667073,0.57515651,14.48856143,3.10697789
4.84903327,7.75079823,0.88199719,0.33039717,0.94076504,0.01303293
4.76568531,0.77577489,1.99823187,1.63384845,1.16938805,11.76853486
5.83270514,4.18770678,0.31851975,0.63714626,3.13352126,3.94753307
4.5350532,4.43370442,2.54207789,0.47011565,2.04512275,8.85067634
5.16630517,4.78711334,1.33063595,2.11689798,1.56062284,5.68105494
4.49515059,3.53549731,0.15716699,0.44864007,8.26612335,3.57140535
4.32114031,4.45815762,0.27783037,0.5472546,5.30562541,5.44042741
1.97053769,1.52270847,1.5516004,0.26050005,6.03569187,7.29117721
4.75924279,7.43545838,2.5880555,0.33898854,1.1783507,5.87194239
3.02885592,4.32881046,0.37555794,0.16089164,1.21868217,-2.1546492
3.78830528,3.10542659,0.54186633,0.77193706,11.87351716,8.75241598
3.39018173,4.04228157,0.6687847,0.664608,8.28712499,10.22854663
3.9947811,3.82837693,1.26199276,0.90957215,3.48964838,3.14562506
5.53092187,4.80419162,0.23118037,1.5041511,5.21125547,4.48202023
5.01299175,5.86062476,3.35193781,0.48475149,4.00406193,2.11367189
2.71827812,5.37167194,1.28457961,0.78148499,2.44471608,9.26929867
6.51537289,5.47938458,0.16445424,0.92753535,5.24879244,2.47981961
3.61916067,0.923559,1.90290005,0.16682302,7.04631803,7.15203877
6.73645983,4.76568955,1.99754211,1.95761532,5.96204675,1.22305645
2.97188782,3.63724865,1.5260981,2.2370526,6.11908626,2.48887253
3.71455226,2.44074736,0.85749645,1.65108151,5.78827286,6.01649167
3.35827385,6.10635037,0.48725088,0.9284202,4.74265008,-0.06232992
1.96492707,5.46351244,1.47141455,1.83081566,3.43831209,1.41759637
2.88770318,4.89391104,0.72769758,0.2003928,2.41800539,3.50147115
6.55491119,3.67656624,1.45801223,0.7459964,3.27470313,2.69318764
4.85849129,2.48472226,1.06093708,1.43378701,3.96429503,18.43703685
4.01005307,1.88645844,1.98764855,0.62467044,0.75578033,7.08585534
2.82222003,4.5909277,5.33282708,0.38973097,1.88286312,2.40174151
2.40773199,3.89059964,1.7956717,2.06454705,11.83492346,4.84632059
3.7279072,6.89659579,0.53131927,1.3810534,2.41280926,-0.74377215
5.59025598,1.51304765,0.38109702,1.15430171,2.56796924,7.61961597
3.63680022,5.20946242,0.17354277,2.64946495,1.45781588,2.18362868
2.63592405,4.70033874,0.2286783,1.77759412,3.49323926,5.1791425
4.24891009,3.32635286,2.07832565,0.64295836,5.69467688,1.28361536
3.92954071,2.91130963,4.02299433,0.18287508,0.50848272,-2.01273887
5.9253918,4.11092473,0.25947122,0.67517694,4.55543817,7.36669558
5.50036647,3.70081329,0.17364676,0.21453759,11.22154782,0.32319946
4.42443518,7.76418586,0.7428859,1.711589,4.7635118,3.64542001
3.88094244,4.66792499,2.6073905,1.24503325,4.29993376,7.55344145
5.63065503,2.40395524,7.57974722,2.5546855,1.18749647,7.17395947
6.15761484,5.00639448,1.83479672,1.28959337,7.92665939,2.10911329
5.39783578,6.02992452,0.42228445,0.41957809,1.68910757,1.67648065
3.97795416,8.35481946,2.32297563,1.1747486,1.78339982,4.82915419
4.50174043,-0.46528576,2.9074707,0.20681429,8.8087856,1.7260368
2.18536497,4.68965494,5.55760375,0.04774188,4.72117998,3.67862927
4.40946414,5.99562714,0.38259368,0.66468029,5.79817778,5.48562169
4.87741423,6.9594337,0.89438843,0.83882775,5.35860706,6.59075708
3.62641788,5.28379085,0.42305405,0.40868633,3.15256892,10.11792128
3.44372669,0.02777422,0.19107497,0.31631706,0.70460292,5.34418672
3.33958248,7.9786403,1.24478348,0.44230131,6.53274092,4.40488382
5.48378812,2.28806525,2.26307917,0.24007216,2.39663091,9.41848589
3.79611601,3.09765169,0.69943449,0.02580945,2.71197528,-3.95477584
4.88965364,5.53566232,0.45783754,4.0444739,7.39701375,4.86416779
2.2559839,3.04619738,3.98692142,0.86231328,3.26696011,0.33899009
2.13800843,2.1437153,1.20641389,0.51180233,6.37862417,-3.81744881
3.63132938,1.07993602,2.01447787,0.73926773,7.86559423,3.75813649
4.41830581,1.22016887,0.54696115,0.68470926,1.79337484,4.37146973
4.15840301,0.03961569,7.55953546,3.08417588,5.82250723,-1.56656211
2.94915598,3.9656322,1.01426848,0.11784311,4.78233372,3.67642623
