D1,D2,D3,D4,D5,D6
3.17272,0.779324,1.398999,0.767395,0.631599,0.193261
5.728721,1.067216,0.181107,0.460981,0.412169,0.403287
0.231946,0.677757,1.162735,1.10931,0.936793,0.703292
2.050847,1.546276,0.480077,0.967484,0.510706,0.442439
4.751485,0.531496,1.217646,0.695466,0.2344,0.643602
1.767646,1.047594,0.882305,0.433807,0.438229,0.382414
1.68399,0.879789,2.424416,0.578175,0.524492,0.819393
3.124296,0.92166,1.06762,0.567008,0.320459,1.005425
4.126449,0.331202,2.865407,0.604788,0.250156,0.846813
3.807832,1.99072,0.769467,0.923086,0.694302,0.708664
2.895376,1.582428,0.13716,0.505461,0.420824,0.787695
2.334385,2.454391,1.094732,0.103891,0.662819,1.394256
2.773769,1.480642,0.848629,0.65375,0.493618,0.331662
3.089758,3.180758,1.136768,0.901144,0.687432,1.238597
2.130197,0.829506,1.087014,0.534422,0.563383,0.341396
4.827928,1.41707,0.411666,0.781889,0.368051,0.364482
2.989734,0.310589,1.358374,0.82062,0.533472,0.466203
2.047921,1.685616,0.732509,2.134427,0.983008,0.61269
5.608157,0.902351,1.317598,0.552178,0.371753,0.168837
2.880337,1.397747,0.492297,1.588146,0.479115,0.209987
1.519288,1.519571,0.864665,0.68231,0.29957,0.734216
2.266271,0.586214,1.548312,0.500772,0.37684,0.577184
0.837297,1.08927,0.660825,0.607326,0.363048,0.523357
2.263233,1.676697,0.441438,0.816353,0.422302,0.549668
5.682741,2.336462,1.087938,0.287264,0.852203,0.807569
2.153435,0.695426,0.254016,1.114379,0.251248,0.28422
5.535419,0.908406,1.622117,0.877985,1.246333,0.382671
2.257827,1.389601,3.387829,0.470836,1.997676,0.276739
2.013531,0.550287,0.821849,0.682416,0.544143,0.361277
2.781024,1.43739,0.704327,0.686258,0.220426,0.410772
2.651326,0.214449,0.923061,0.240718,0.628919,0.265584
3.583421,2.42877,0.541917,0.495244,0.721775,0.488179
1.497229,0.976537,0.626513,0.818624,0.655491,0.626889
1.859812,0.92946,1.132416,1.026502,1.216181,1.09147
1.18913,0.486804,0.581742,1.183708,0.379296,0.760379
3.560411,0.621565,0.590831,0.963365,0.591647,0.654229
1.681623,3.649759,1.32977,0.135598,0.234415,0.54057
2.45591,1.166995,1.27489,0.421817,1.129577,0.554186
2.70053,0.252495,0.409022,0.179384,0.857344,0.286757
0.14542,0.791496,0.193289,0.227516,0.962986,0.271221
2.112026,1.724785,0.717982,0.32927,0.8336,1.227488
5.045517,1.010078,0.422151,0.902782,0.169671,0.654984
1.118792,3.11224,2.627134,0.537591,0.323447,0.337894
1.141501,2.357168,0.444816,2.007867,0.888066,1.924836
3.389431,1.739777,0.522589,0.351063,0.186856,0.60244
1.688748,2.08434,2.531464,0.527011,0.607217,0.414137
3.384318,0.387878,0.937142,2.103309,0.447895,0.550081
1.940184,0.929232,1.288662,1.216588,0.654864,0.560528
8.271532,1.012923,1.367953,0.723292,0.943084,0.474101
2.635109,4.057848,1.851254,1.169613,0.276616,0.051647
3.05766,1.386075,1.72856,0.964549,0.643677,0.231448
1.951887,4.942349,0.624844,0.385375,0.499542,0.477676
4.830422,1.524016,1.427238,0.570808,0.818114,0.445273
1.186362,0.528049,1.787128,0.524677,0.537663,0.672548
2.439721,1.354333,0.415338,1.54329,0.400472,0.612561
5.385594,1.756628,1.518035,0.603194,0.527754,0.884625
6.350889,1.586702,1.090982,0.825913,0.50511,1.170091
1.369104,0.251293,1.517433,0.465113,0.313945,0.504757
3.564206,1.497335,0.503072,0.434271,0.327979,0.677017
2.731699,1.514559,0.113706,0.940563,1.29144,0.574672
7.293848,1.846424,2.352106,1.211062,0.833675,1.274979
2.975613,0.614962,2.1797,0.191455,0.220098,0.376691
1.980291,2.227974,0.816383,0.666036,0.587027,0.233031
3.64638,2.974603,0.759854,1.138467,0.385023,0.427854
2.074656,0.918006,1.655041,1.502644,1.066812,0.511854
2.79681,1.442701,1.097456,0.300156,0.229413,0.177733
5.175364,0.336949,2.062059,0.568876,0.382768,0.442475
2.503831,0.798399,0.542625,1.298323,0.494136,0.671238
4.964727,2.44527,0.347831,0.658603,1.026319,0.47476
1.9226,0.587002,0.499491,1.12743,0.920822,0.421781
3.510796,3.028134,0.598595,0.510883,0.238415,1.085639
3.675091,0.722516,2.981437,1.632228,0.314076,0.570477
2.740796,1.004073,0.699861,0.478627,0.868105,0.154972
3.547171,1.741237,0.281709,0.708286,0.668033,1.069675
3.154916,1.297998,1.099293,1.365438,0.46488,0.264704
10.441246,1.281758,1.097046,0.94603,0.366117,0.264809
2.557274,2.718461,0.287049,0.756513,0.53931,1.546142
5.343453,0.723512,2.0285,0.218668,0.72433,0.251131
2.623885,0.546685,0.322603,0.397624,0.434551,0.264881
1.947229,2.301651,0.622442,0.5361,0.8201,0.157624
1.524612,0.85953,0.946874,0.592816,0.191638,0.656329
1.645949,1.493414,1.299554,1.079778,1.241043,0.736457
1.726488,1.361792,1.409266,0.71685,0.182133,0.336665
6.61868,0.730089,1.06045,0.814904,0.767521,0.49991
9.370336,1.098918,0.9105,0.463479,0.83597,1.11009
3.467951,3.247532,0.333331,1.478727,0.650759,0.38056
1.737763,1.054075,1.14201,0.703475,0.374997,0.428533
2.459897,0.255813,1.104739,0.87183,0.211615,0.576887
2.803468,3.11427,0.741034,0.326218,0.302629,0.739464
5.979737,1.164813,0.877228,0.245535,0.262977,0.317197
2.820455,3.038536,1.828644,0.98974,0.318339,0.484183
1.603282,0.517534,0.333199,1.088225,0.833831,0.567819
4.331092,1.30986,1.731041,1.350794,0.346377,1.061054
1.426745,1.212003,1.684434,0.791363,0.62612,0.176967
1.316881,1.701273,1.144219,0.53175,1.642117,0.56051
2.033027,0.964524,0.392322,0.684133,0.367691,0.523514
2.694851,2.615382,1.26949,0.697341,0.697659,0.167358
0.803667,1.045127,0.746384,1.623468,0.506798,0.447709
1.306948,3.746314,0.862511,1.305047,0.70253,0.831225
3.515697,1.103258,1.045155,0.349831,0.412425,0.41289
1.016734,2.510281,0.915256,0.826083,1.127616,0.298416
1.474686,1.033444,0.460955,0.542592,0.180703,0.548796
4.305083,0.719911,0.666881,1.105975,0.947719,0.100017
1.651862,1.831588,0.351362,0.487102,0.589355,0.593855
4.652786,1.66827,0.488059,0.923804,0.21004,0.181982
3.156815,0.903228,0.3018,0.608924,0.765028,0.516655
2.242774,1.875721,1.634936,0.319792,0.997467,0.336063
1.98254,1.743036,0.605115,0.68482,0.191878,0.345338
3.856254,4.554032,0.29861,0.392924,0.292137,0.41411
1.877825,1.986243,0.497745,1.854372,0.434912,0.246682
1.952695,2.255872,1.138642,0.548906,0.558239,0.534321
3.900645,2.698479,0.260834,1.180422,1.078873,0.384974
4.780609,0.989161,0.535876,0.66951,1.421417,0.496651
1.022113,2.433637,0.391777,0.986178,0.563571,0.443023
6.641918,0.624396,1.268455,0.437518,0.673408,0.574782
2.058081,1.274779,2.315687,1.451492,0.608985,0.524404
1.957014,1.653205,0.726719,2.33128,0.268911,0.508856
1.41844,1.15729,2.004492,0.20492,0.516624,0.174096
4.570077,1.264183,1.410228,1.201505,0.186669,0.17887
1.981553,1.583412,0.53342,0.401622,0.992281,0.943177
0.777484,2.37369,0.757983,0.518873,0.229707,0.298757
2.450011,1.869227,0.725663,0.660674,0.495337,0.075944
2.956237,0.816826,0.784528,0.2261,0.500059,0.342611
1.999264,1.717213,0.933669,0.998939,1.643794,0.531311
2.035748,0.734688,0.926962,0.794668,0.404744,0.205219
5.107688,0.614117,1.96388,0.980464,1.007857,1.145097
2.660736,2.874472,1.16989,0.383317,0.244554,0.939002
2.981559,0.884932,1.126308,0.950618,0.566356,0.071943
1.177356,0.632172,1.932888,0.614185,0.625257,0.433518
3.246032,3.065109,0.376804,0.556744,0.602567,0.1818
2.807852,1.081242,1.867981,0.884761,0.50108,0.219472
4.486361,0.970951,1.825401,0.747466,0.631911,0.212822
1.345651,3.741715,1.099656,0.943682,1.187242,0.796195
2.403814,1.188226,1.03364,1.361555,0.428943,0.211698
6.116112,0.91813,2.437241,0.38998,0.68446,0.206362
2.853415,0.569873,1.124555,0.862056,1.013418,0.45444
1.088817,1.247544,0.972305,0.302541,0.522173,0.209518
4.599769,0.244742,0.99496,0.289264,0.543936,0.562255
3.301351,1.636295,1.499038,2.355103,0.24379,0.495638
3.739483,1.545205,1.151867,0.823052,0.267675,0.497925
5.374381,2.659266,0.366682,0.476249,0.52142,0.376609
3.711849,1.240853,1.292652,0.301366,1.006856,0.81946
2.356188,1.309853,0.700777,0.312367,0.179339,0.33418
3.162392,0.585438,0.674926,0.682555,0.386355,0.37321
1.272009,1.323065,0.97545,0.708101,0.683632,0.421194
6.935049,4.056554,0.767476,0.461417,0.748782,0.95397
1.090538,0.45949,0.337785,1.22208,0.945615,0.232172
1.929064,1.584438,1.626013,1.474163,0.84835,0.978334
1.800936,1.83108,1.8747,0.372265,0.400668,0.659129
1.648409,2.255851,0.791297,0.49208,0.375313,0.765853
2.895057,1.840371,0.95684,0.670163,0.293455,0.915489
3.54316,0.676875,0.442161,0.580685,0.213325,0.160185
0.524503,1.035647,1.709159,1.067284,0.675364,0.534565
2.955417,0.825031,1.253579,1.103693,0.327694,0.928519
1.394575,0.672723,0.277965,0.384979,0.305342,0.237182
0.627328,0.920439,1.27087,1.413199,0.125793,0.676817
2.073423,1.109475,1.166215,0.57384,0.72772,0.406854
1.920348,0.568743,0.77074,1.594052,1.087843,0.990551
1.694603,1.859232,0.619675,0.390782,0.399596,0.108253
2.613326,2.126786,1.356789,0.235426,0.440603,0.724259
0.816726,3.379639,0.677229,1.112732,0.637914,0.571006
0.805005,1.016532,1.711779,1.264735,0.177933,0.078538
2.350912,0.451112,0.708496,1.680036,0.525951,0.338048
1.525723,0.728719,0.457462,0.851227,0.371442,0.422513
3.82331,2.848323,0.491992,0.794195,0.421945,0.148299
2.443187,1.008341,0.653096,0.273326,0.880402,1.205233
3.627763,1.213886,0.390365,1.124147,0.336434,0.493365
1.030969,1.097298,0.710996,0.988345,0.146357,0.383709
0.777407,1.421349,1.017766,0.982988,0.348449,0.559747
2.182376,1.908932,0.877961,2.058213,0.655238,0.367656
1.004293,1.417468,0.717457,0.750724,0.432929,0.308624
1.93966,1.50304,0.935416,0.994436,0.687273,0.503533
5.089936,0.979824,1.26296,0.435871,0.419525,0.311365
0.854766,1.322621,0.724391,1.121808,0.281833,0.583574
3.208229,0.867223,0.37788,0.466549,0.157317,0.724454
4.404749,0.646397,2.0907,1.124884,0.671368,0.18281
2.519016,0.342517,0.834875,2.477633,0.773729,0.538483
3.706064,2.151063,0.213104,0.829927,0.454495,0.415439
2.259373,3.011424,0.822214,0.103443,0.459758,0.809394
3.692442,0.837585,1.993856,0.248571,0.348562,0.469054
0.888195,0.700523,0.829354,0.420903,0.280445,0.570759
2.064626,0.933343,1.806725,0.411045,0.090687,0.588004
3.822074,1.357615,2.314827,0.406717,0.759824,0.141214
3.935489,2.137115,2.305533,0.628857,0.485355,0.764654
1.10933,0.944037,1.255373,0.321006,0.260094,0.347048
1.804746,1.198892,0.242485,0.641072,0.299194,0.284074
1.969054,1.690052,0.638046,0.575537,0.216644,1.169384
2.897122,1.373852,1.236143,1.36733,0.501166,0.519652
6.120647,1.816915,0.671214,0.604488,0.749947,0.735154
7.220906,1.778195,0.659098,0.907123,0.982045,0.342009
1.673751,0.37863,0.167007,1.281768,0.373764,0.80402
1.708724,0.585343,0.073,0.23366,0.231926,0.280486
0.94677,0.660061,0.824275,0.250765,1.248047,0.286485
4.410991,2.656864,0.78476,0.776919,0.272719,1.384534
2.678469,0.673917,0.670284,1.758584,0.713371,0.239126
9.869018,1.989434,2.057242,1.43152,0.473422,0.750522
4.565687,0.770012,2.608394,1.657355,0.745525,1.734886
2.308245,1.936764,0.722534,0.77804,0.283476,0.835607
1.47337,0.486991,0.415387,0.828381,0.656363,0.673602
2.432255,0.897389,2.065855,1.017348,0.607205,0.333688
5.701166,1.005354,0.62937,0.703296,1.606142,0.47713
3.709405,1.414775,1.810249,0.561103,0.269539,0.620175
5.692181,0.881469,1.942409,0.778259,0.507347,0.436865
1.270335,1.001495,0.346252,0.721309,1.281063,0.34167
4.961169,2.390405,0.781416,0.983537,0.241611,0.308769
3.203704,1.049826,3.496498,1.00945,0.536244,0.519496
1.426051,2.154884,1.771243,0.995659,0.46761,0.327741
1.894521,0.900976,1.80159,0.972608,0.587818,0.458752
3.532132,2.172149,2.169649,0.754395,0.374743,0.541444
1.325887,1.335103,1.206232,1.365342,1.637237,0.497768
1.498408,0.88803,0.649222,0.917618,0.609608,0.397421
2.136233,0.983228,1.238379,0.859579,0.582725,0.470944
2.02114,0.906683,0.790213,0.969968,0.333226,0.499141
3.599431,3.291714,0.829235,1.178052,0.493597,0.737862
1.180599,1.156211,1.213715,0.281314,0.471594,0.947702
0.905855,0.574484,0.761964,1.054256,0.530536,0.295309
0.612883,2.188525,0.279335,1.701962,0.553645,0.672717
1.533833,0.774908,0.507019,0.739696,0.937867,0.980133
4.958458,0.447559,3.179691,1.333452,0.672177,0.214248
4.203231,0.919478,0.220372,0.39716,0.102477,0.216309
5.302086,1.962058,0.574627,1.197298,0.398081,0.928905
1.238882,1.214909,0.536479,0.29807,0.416298,0.550089
8.041495,1.013904,1.153897,0.894122,1.452339,0.702355
3.737037,1.474533,1.049178,0.468851,1.431801,0.155134
5.272361,0.556085,1.534692,1.505742,1.171411,0.139953
3.770024,1.133752,0.745687,0.62467,0.481549,0.578396
7.700527,0.400696,1.176991,0.309417,0.213223,0.536479
3.092279,1.434492,0.498845,0.507186,0.961364,0.702039
5.293253,0.215133,0.783412,0.3946,0.097406,0.378684
5.171707,0.97236,1.028953,0.688118,0.106683,0.331845
2.028559,2.994634,0.983664,1.121973,0.279189,0.487423
6.098303,0.507719,0.452631,0.405878,0.54628,0.332951
1.71325,0.39571,1.010643,0.504251,0.327092,0.534106
3.8822,3.106311,3.155688,0.76583,0.548981,0.176843
1.469778,0.756404,0.923644,0.15366,0.312697,0.44465
2.178871,1.071953,0.576032,0.273945,0.481205,0.274745
3.037968,0.748474,0.905456,0.842492,0.528713,0.63418
5.752001,0.93404,0.348802,0.831777,0.731159,0.352642
6.05224,2.080108,0.546597,1.045742,0.285779,0.28077
2.392515,0.184257,1.209337,1.17107,0.869189,0.116746
3.385035,2.611596,0.348233,0.792053,0.60561,0.600842
2.225267,2.380265,1.719074,0.437125,0.39201,0.391753
3.094676,0.613825,0.344239,0.436189,0.347152,0.314685
0.900484,3.555346,2.636011,0.295343,0.508303,0.276807
5.401108,3.08686,0.297181,0.532413,0.511118,0.420378
1.483283,1.784338,1.645405,0.319678,0.369421,0.811241
1.376937,0.861837,1.394619,0.913759,0.53572,0.355594
4.674635,1.213339,0.270238,0.813653,0.446294,0.169392
2.463931,1.468213,0.999205,0.558817,0.769883,0.825871
3.966149,0.941203,1.685276,0.548821,0.209238,0.205595
3.233071,0.823861,0.598532,0.853012,0.630426,0.653141
1.456718,1.746903,1.077724,0.362392,0.514324,0.818456
1.273462,1.774394,1.0188,0.719734,0.363524,0.009332
2.172967,1.101376,2.516532,0.255382,0.70863,1.414938
1.444609,1.648619,0.976704,0.734688,0.443022,0.306658
2.156924,0.660257,0.765858,0.29507,1.591348,0.460469
2.950365,2.171967,0.943913,0.416354,0.694213,0.553072
4.663857,1.540788,1.383768,0.240039,0.639218,0.500168
6.625899,0.196504,0.420092,0.969377,0.403685,0.368027
3.43979,2.042564,1.586554,0.286908,0.736157,0.367138
2.272433,2.036109,0.442565,0.973268,0.93614,0.475488
1.24151,1.153313,0.957184,0.434032,0.49809,0.280935
5.005622,2.965101,0.850242,1.049842,0.346364,1.076776
2.415396,1.803179,0.617986,0.266635,1.015738,0.494612
2.380041,2.519765,1.818241,0.847524,0.505118,0.669163
0.680207,2.597738,1.114853,0.435712,0.689943,0.122179
4.778717,0.380379,0.76404,1.158058,0.535638,0.516863
0.847228,0.413158,0.294979,1.458362,0.34327,0.407543
2.080432,1.657658,0.916112,0.225786,0.438061,0.301015
2.091595,2.465715,0.522765,0.813262,0.991926,0.373961
1.506419,2.600276,0.62008,1.151231,0.289996,1.155261
7.096192,0.953884,0.407562,0.55126,0.582875,0.182212
2.016814,0.749802,0.747401,0.179687,0.234492,0.472182
4.668888,1.283333,0.182581,0.69456,0.379556,1.701175
4.300939,1.380941,0.718327,1.1628,1.108828,0.334383
3.610599,1.212778,1.468621,0.783231,1.725735,0.612452
4.604626,1.46599,0.669972,0.834527,0.379012,0.249814
6.465362,1.442357,0.79685,1.718177,0.463966,0.660489
2.890638,0.802852,2.598172,1.603161,1.504689,0.546979
3.6459,0.956606,1.435089,1.685307,0.597254,0.627606
2.637258,0.545174,1.891244,1.306396,0.249887,1.35269
1.970483,2.081934,0.375569,0.909183,0.876664,0.872226
3.202577,2.876502,0.454132,0.303498,0.487188,0.358678
2.790055,2.019367,0.24349,1.138337,0.20936,0.222466
2.156828,1.743444,0.886831,0.235939,0.827864,0.625268
4.135356,2.889448,0.948906,0.833877,1.005112,0.51453
1.275306,3.682117,0.386687,2.355739,0.933871,0.651944
2.432241,1.067266,1.050382,0.567024,0.654033,0.236553
1.087127,0.966181,0.236655,0.369609,0.20518,0.984108
0.976017,0.783578,0.940908,0.723954,0.529562,0.472291
1.38534,0.727625,1.325592,0.264317,0.577363,0.283532
0.845002,1.221502,0.928537,0.704474,1.000931,0.369504
5.889809,1.555391,1.4562,1.011634,0.930429,0.088619
5.494497,0.935083,0.37279,0.704032,0.486691,0.772874
5.266192,0.605319,1.469094,0.23648,0.650222,0.243875
1.360254,3.902418,0.321845,0.674337,0.243731,0.42742
4.040373,3.223887,1.531369,0.296175,0.386304,0.426459
1.228327,0.346018,1.603393,0.649263,0.742028,0.065857
1.176499,1.917227,1.846496,0.383681,0.381881,0.763439
5.347252,0.178621,0.934163,0.98371,0.201496,0.359175
3.476336,1.061587,1.803846,0.478794,0.869802,0.129223
6.733667,2.447105,0.97909,0.43099,0.956628,0.132013
1.960024,2.79761,0.525093,0.871568,0.960449,0.783848
2.540105,2.224039,1.368857,0.464617,0.190564,0.531721
0.977061,1.062806,0.353464,0.460292,0.514649,1.195445
1.236828,2.318812,1.351591,0.764796,0.308406,0.718251
0.830617,1.660191,0.782644,0.5055,0.844774,0.388468
2.073452,1.416979,0.885528,2.174345,0.213106,0.53483
2.558477,1.470865,0.230929,0.6376,0.442996,0.421455
1.299925,1.003504,0.65403,0.87642,0.356526,0.67125
3.494629,1.595566,0.781279,0.542992,1.361918,0.162604
0.921692,1.453338,0.256487,0.371699,0.919479,0.37961
1.819418,2.2643,0.574157,0.769959,0.371973,0.137968
1.54773,1.166586,0.517018,0.90823,0.293754,0.64787
3.575,0.821065,0.385148,0.976775,0.346285,0.225986
3.05037,1.20873,0.35215,1.332238,1.046845,0.357431
7.701327,1.103439,1.238332,0.323247,0.471281,0.385072
0.400606,1.007243,0.93399,0.598841,0.438386,0.386726
3.473483,0.637165,1.197596,1.505272,0.640045,0.430395
3.780386,1.715591,0.940174,1.118484,0.579534,1.259905
2.339387,3.911362,0.654213,1.715179,0.477705,0.351011
1.778082,2.100349,0.574967,1.02897,0.584996,0.467531
3.846588,3.022214,1.393362,0.961625,1.529537,0.631035
4.766715,0.481669,0.967592,0.912785,0.640837,0.89511
5.02257,1.861182,0.637508,0.894864,0.515383,0.914886
5.682208,1.002633,2.335069,0.796738,0.507467,0.051902
3.562158,0.785039,0.77628,0.837515,0.76427,0.389672
3.958819,1.735389,1.229193,0.489982,1.203849,0.537288
7.499643,1.043932,0.928518,0.377309,0.407004,0.530808
1.595229,2.968967,1.220992,0.31396,0.358738,0.515828
1.942,1.696627,0.859404,0.434626,0.504243,0.970591
2.48849,0.739104,0.68253,0.562191,0.766208,0.577142
3.52581,1.499281,0.603708,0.475304,0.495311,0.489455
0.588538,1.631259,0.450742,0.814627,0.358668,0.91412
0.683652,3.542698,0.267273,1.078042,0.687094,1.023947
2.736493,1.235594,0.341264,0.673807,0.405919,1.137203
6.231686,1.132523,1.670774,0.742445,0.692315,0.075908
2.417773,1.47786,0.667415,0.435718,0.453372,0.136253
1.435943,1.95853,1.303559,2.161737,0.138713,0.343603
3.367211,0.627849,1.10615,0.28953,0.242959,0.444481
2.927601,0.914771,0.47946,0.1233,0.369919,0.297062
2.617467,1.778161,1.014257,0.496205,0.498065,0.225466
4.344428,1.380098,0.63871,1.319506,0.791457,0.23911
6.796252,0.45846,1.906922,0.329887,0.418721,1.781735
5.235988,0.735397,0.85549,2.509703,1.001113,0.533664
2.102986,1.464956,1.117099,0.626527,1.153245,0.608339
0.814084,0.361248,1.194259,1.537228,0.47663,0.223422
1.431905,1.833919,0.622502,0.408168,0.385701,0.691764
2.356681,0.954221,0.241728,0.500061,0.499135,0.365275
2.546159,0.418761,0.884799,0.77311,0.114921,0.22978
4.284926,1.48619,0.32401,0.444633,0.252203,0.668608
5.167987,3.343166,0.38195,0.708306,0.627374,0.351555
0.719742,1.078631,1.513194,1.027686,0.352253,0.711947
2.408388,0.961021,1.0281,0.632877,0.389327,0.534476
4.082931,1.465669,1.375093,0.787535,0.295385,0.682326
2.871467,1.895047,0.579716,0.574657,0.511625,0.219474
3.212369,0.571318,0.446186,0.478365,0.458845,0.546906
4.006697,1.773007,0.610445,0.656601,0.792226,0.793584
2.413776,0.918837,1.127755,0.676124,0.327559,0.399749
4.06005,2.623802,0.567884,0.452847,0.194111,0.478571
2.784695,2.666155,1.76474,0.58417,0.680779,0.222555
1.381652,1.587105,2.481537,0.666027,1.412282,0.98684
0.561088,0.43978,0.219252,0.716782,0.632576,0.332187
2.070838,0.669539,0.888693,0.996858,0.53072,0.953726
3.479166,3.665063,1.091756,1.619605,0.426846,0.504628
2.560283,1.244132,1.769494,0.821151,1.047751,0.871148
2.647599,0.980993,0.175368,0.82232,0.346201,0.464704
4.564476,1.036417,0.497879,1.107045,0.844432,0.887745
2.962339,2.384402,0.26973,0.466357,0.280383,0.562575
1.22463,1.028812,0.58191,0.324594,0.46797,0.412555
2.224473,0.5988,2.451507,0.840444,1.796415,0.413062
2.190329,1.597421,0.558421,0.395069,0.400682,0.493159
5.883713,2.991282,1.200373,0.602434,0.38047,0.683767
9.500995,1.098354,2.707253,0.274433,0.767078,0.501666
0.701101,2.097588,0.548049,0.393093,0.524475,0.569933
2.318956,1.323715,2.32665,0.495031,0.728546,0.374308
1.26155,1.005072,1.022858,1.756298,0.684401,0.293853
3.613081,1.404199,2.171234,0.537947,1.291464,0.312417
5.750343,1.46206,1.841813,0.58537,0.535637,0.566272
4.83593,2.175385,0.576495,0.430813,0.163986,0.206836
0.590122,1.679422,0.336964,0.872178,0.545741,0.677993
1.584257,1.321807,0.479117,0.465916,0.856186,0.609363
3.610801,0.844118,2.861621,0.667109,0.21795,0.333516
4.316212,3.393,0.428045,0.502946,0.930963,0.289361
2.138004,1.179202,0.824076,1.092042,0.710674,0.408124
1.162259,0.590341,1.12595,0.754328,0.69997,0.33303
6.086218,2.93733,0.675929,0.21488,0.452466,0.302571
2.930514,0.861046,0.810883,0.445048,0.985607,0.498929
4.356553,0.505367,1.169495,0.820745,0.870969,0.277303
1.552665,2.025251,0.935613,0.453071,0.837846,0.749803
2.608505,1.797709,0.533463,0.995947,0.369464,0.519858
1.061203,0.459578,1.476161,0.936307,0.660555,0.633728
1.672133,0.399574,1.469322,0.169213,1.022312,0.730894
1.464344,1.460568,1.270182,0.926119,0.115144,0.455625
1.776121,0.441275,1.105222,0.54767,0.298527,0.292011
4.52441,0.827645,1.240414,0.653778,0.315614,0.789542
2.619565,2.224072,0.880196,1.134396,0.291032,0.254038
6.049576,2.74634,0.77173,0.662097,1.209998,0.739342
1.430076,0.974914,0.614791,0.786703,0.531373,0.690007
2.337066,1.050203,1.256764,0.419664,1.067958,0.490985
1.093663,1.08255,0.54862,0.504202,0.922652,0.471429
1.762228,1.349612,0.715518,0.798925,0.688451,0.500864
0.785024,2.212289,0.906364,0.93682,0.235552,0.285297
1.328438,4.703142,1.200907,0.50164,1.032231,0.201468
0.982219,1.077694,0.703391,0.63486,0.550435,0.287883
1.908967,1.252939,0.632977,0.694088,0.594493,0.377455
3.748538,2.378599,0.163328,0.934726,1.283273,0.322939
5.206352,0.279538,1.58218,0.7057,0.118179,0.136889
2.24612,1.146915,0.385282,0.788134,0.944991,0.219381
7.565273,0.884922,0.67315,0.594386,0.736239,0.94233
4.753523,0.742135,0.133244,0.556696,0.598901,0.318773
5.553914,2.343592,0.576307,0.437364,0.134772,0.433841
5.595481,0.986672,1.120692,0.458087,1.322905,0.153345
5.824012,1.112376,1.362976,0.976512,0.268232,0.590255
3.729107,0.41811,1.472795,1.313908,1.115415,0.747937
3.016939,2.811349,1.279504,0.534093,0.593481,0.486865
3.478068,2.011182,0.355829,0.323379,0.799912,0.260296
1.303576,1.362661,0.704614,0.296393,0.416799,0.493819
5.800492,0.849891,0.105901,0.14885,0.877091,0.377301
2.546156,1.490596,1.648986,0.621936,0.29436,0.463646
2.489132,3.115731,0.990876,0.392311,0.704956,0.536407
2.930459,0.732063,1.162415,0.819216,0.749137,0.892084
4.240248,0.725729,0.370864,0.429638,0.660314,0.357012
2.578883,0.245371,0.340561,0.503784,0.215666,0.495197
3.157748,0.096142,0.432491,0.443328,0.378626,0.305664
1.236813,3.438189,0.215139,0.786115,0.721772,0.432579
2.361044,1.640887,1.189046,1.244991,0.592875,0.660589
1.039724,2.861269,1.124624,0.736771,0.257759,0.306179
2.149237,2.311864,1.96541,0.624475,0.343076,0.57281
2.725504,1.665587,0.646337,0.142659,0.372379,0.590289
3.403491,0.809672,0.551622,0.530777,1.174053,0.457392
1.82466,0.392139,0.970059,0.684769,0.239727,0.442009
1.944229,1.425455,0.500603,0.826643,0.297075,0.133794
4.423154,1.066173,0.989492,0.836202,0.98317,0.529991
3.527924,2.675975,0.852198,1.055722,0.389101,0.197502
0.964085,0.943891,1.937758,0.760282,0.762248,0.488753
1.209053,1.553566,1.591169,0.937614,0.498731,0.241932
1.282061,1.549271,0.918621,0.21119,0.411922,0.530166
0.951455,0.753741,0.371748,0.246782,0.278818,0.180345
7.932437,3.34647,1.904569,0.304324,0.885984,0.389538
2.548781,0.675297,1.321595,0.526656,0.347442,0.401106
2.686672,3.971576,2.253268,1.142383,1.004643,0.521885
1.495713,0.582659,0.313884,1.172723,0.683411,0.78062
4.762808,1.386834,0.590335,0.457248,0.516628,0.348902
6.014042,0.971305,1.36986,1.614119,0.473171,0.712097
2.586869,1.218457,0.410134,0.401217,0.868332,0.220829
3.682811,0.972883,0.240206,1.360689,1.580561,0.367252
3.757351,1.404279,1.509389,1.176378,0.609125,0.437061
5.034257,1.024078,1.231811,1.288531,0.300751,0.477382
1.302575,0.146537,0.341864,0.737907,1.054155,0.547342
1.659673,1.14135,0.486333,1.318093,0.722568,0.341288
7.731298,0.954125,0.943874,0.301437,0.273995,0.321175
1.183896,1.641833,1.817825,0.546536,0.854045,0.627135
4.267091,2.126821,1.523048,0.425297,1.232249,0.61193
2.757512,1.187079,0.689105,0.08556,0.557479,0.697583
2.228237,0.876202,1.417508,0.80462,0.834151,0.04062
2.775897,1.301131,2.269938,0.334473,0.633872,0.284464
3.985205,1.472127,1.891596,1.297262,0.59746,0.352726
1.812748,0.382925,1.276967,0.347162,0.697267,0.597333
3.886532,1.170174,0.376217,0.721214,1.09774,0.888454
4.677445,1.24906,1.756122,1.49952,0.518956,0.325432
1.853907,0.274093,0.792346,0.863948,0.327699,0.67402
1.972318,0.368123,0.679213,1.122278,0.984645,0.409557
6.503533,1.472541,0.731975,0.911446,0.92308,0.487618
2.088133,1.120801,0.223173,0.250332,0.216464,0.53582
2.696007,1.898311,0.66424,0.65792,0.691968,0.265608
